23.7999992370605,-17.5,26.1000003814697,34.0999984741211,31.7999992370605,7.19999980926514,12.3999996185303,12.8000001907349,14.8000001907349,-0.200000002980232,21.8999996185303,40.4000015258789,21.7000007629395,8.19999980926514,1,20.2999992370605,-2.5,26.3999996185303,39,21.2999992370605,22.3999996185303,33.2999992370605,44.2000007629395,37.7000007629395,37.9000015258789,35,23.2999992370605,-0.800000011920929,-3.40000009536743
23.2000007629395,-21.5,27.2000007629395,29.3999996185303,31.1000003814697,6.69999980926514,9,11.8000001907349,13.3000001907349,0.699999988079071,24.7000007629395,38.4000015258789,22.2000007629395,8.5,2.5,19.7999992370605,-2.40000009536743,28.2999992370605,38.7999992370605,20.7999992370605,20.5,34.2999992370605,44.5,35.2999992370605,34.9000015258789,33,19.8999996185303,0.100000001490116,-9.5
19.5,-22.6000003814697,23.7999992370605,27.2999992370605,29.7999992370605,11.3999996185303,9,12.6000003814697,17.2000007629395,0.200000002980232,20.6000003814697,40.2000007629395,22.7000007629395,4,3.09999990463257,22.1000003814697,0.200000002980232,31.7000007629395,37.4000015258789,18.8999996185303,23.2999992370605,31.3999996185303,47.2000007629395,32.7999992370605,35.2000007629395,32.4000015258789,18.2000007629395,2.40000009536743,-12
23.7000007629395,-20.5,19.2999992370605,29,31.1000003814697,12.6000003814697,8.60000038146973,12.3999996185303,17,1.60000002384186,21.2000007629395,40.9000015258789,23.1000003814697,3,4.69999980926514,19.7000007629395,2.90000009536743,31.7000007629395,36.4000015258789,20.6000003814697,25.1000003814697,26.5,46.2999992370605,34.0999984741211,34.7000007629395,30.3999996185303,18.5,2.5,-9
21.1000003814697,-22.2999992370605,17,27.7999992370605,29.6000003814697,7,5.30000019073486,14.5,18.7000007629395,2.5,24.5,39.5,21.1000003814697,5.59999990463257,5.69999980926514,14.3000001907349,4.90000009536743,31.7000007629395,34.2999992370605,22.8999996185303,25.2999992370605,26.5,43.0999984741211,34,32.7000007629395,25.2000007629395,20.2000007629395,0.100000001490116,-11.5
20.2999992370605,-22.7000007629395,19.5,28.7000007629395,34,4.5,0.600000023841858,20.1000003814697,18.2999992370605,3.59999990463257,24.3999996185303,37.9000015258789,22.5,6,3.09999990463257,18.1000003814697,5,29.8999996185303,33.0999984741211,22.7000007629395,26.1000003814697,26.1000003814697,41.0999984741211,33.7000007629395,36.7000007629395,25.7000007629395,20.7000007629395,0.300000011920929,-14.8000001907349
20.5,-22.7999992370605,19.6000003814697,30.5,35.2000007629395,5.80000019073486,-0.300000011920929,20.2999992370605,15.6999998092651,1.60000002384186,26.2999992370605,37.5,20.6000003814697,6.19999980926514,2.90000009536743,20.8999996185303,5.09999990463257,29.7999992370605,30.5,24.2999992370605,25.2000007629395,24.7000007629395,41.0999984741211,33.0999984741211,40,27.6000003814697,23.8999996185303,-0.800000011920929,-17
17.7000007629395,-21.1000003814697,24.1000003814697,31,30.6000003814697,8,-1.70000004768372,18.6000003814697,17.2999992370605,1.29999995231628,26.2000007629395,39.0999984741211,15.6999998092651,9.39999961853027,3.09999990463257,18.8999996185303,5,30.7999992370605,26.3999996185303,24.5,24.2000007629395,25.5,42.9000015258789,34.9000015258789,43.2000007629395,21.6000003814697,26.7999992370605,-1.60000002384186,-14.5
18.5,-20,25.2000007629395,31,27.7999992370605,10,-2.59999990463257,15.8999996185303,17.8999996185303,1.5,25.7999992370605,41.9000015258789,11.3999996185303,8.10000038146973,-0.400000005960464,19.3999996185303,2.90000009536743,28.3999996185303,27.6000003814697,18.7999992370605,23.2000007629395,27.2999992370605,44,35.7000007629395,44.2999992370605,20,27.1000003814697,-1.29999995231628,-10.3000001907349
22.5,-18.6000003814697,20.2000007629395,32.2000007629395,25.7999992370605,8.80000019073486,-4.09999990463257,13.3999996185303,15.1000003814697,4.30000019073486,23.1000003814697,40.4000015258789,9.89999961853027,9.39999961853027,0.5,19.3999996185303,2.5,28.1000003814697,26.1000003814697,16.2000007629395,23.6000003814697,28.8999996185303,43.2999992370605,39,42.2000007629395,22.8999996185303,32.0999984741211,0,-11
